Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1035,"Meat, pig",2016,2016,1000 US$,70207,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1035,"Meat, pig",2017,2017,1000 US$,75294,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1035,"Meat, pig",2018,2018,1000 US$,95286,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1035,"Meat, pig",2019,2019,1000 US$,100254,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1035,"Meat, pig",2020,2020,1000 US$,93446,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",1992,1992,tonnes,61832,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",1993,1993,tonnes,27642,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",1994,1994,tonnes,23141,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",1995,1995,tonnes,24561,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",1996,1996,tonnes,26140,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",1997,1997,tonnes,30174,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",1998,1998,tonnes,33949,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",1999,1999,tonnes,26724,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2000,2000,tonnes,30820,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2001,2001,tonnes,39206,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2002,2002,tonnes,37055,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2003,2003,tonnes,30781,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2004,2004,tonnes,24927,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2005,2005,tonnes,30932,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2006,2006,tonnes,26962,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2007,2007,tonnes,32299,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2008,2008,tonnes,31574,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2009,2009,tonnes,33228,*,Unofficial figure
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2010,2010,tonnes,38738,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2011,2011,tonnes,45311,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2012,2012,tonnes,74242,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2013,2013,tonnes,65370,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2014,2014,tonnes,82227,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2015,2015,tonnes,103157,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2016,2016,tonnes,120357,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2017,2017,tonnes,128879,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2018,2018,tonnes,131243,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2019,2019,tonnes,125345,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1035,"Meat, pig",2020,2020,tonnes,130007,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",1992,1992,1000 US$,181706,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",1993,1993,1000 US$,47401,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",1994,1994,1000 US$,41063,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",1995,1995,1000 US$,50757,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",1996,1996,1000 US$,66907,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",1997,1997,1000 US$,64259,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",1998,1998,1000 US$,52143,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",1999,1999,1000 US$,47478,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2000,2000,1000 US$,51132,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2001,2001,1000 US$,76342,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2002,2002,1000 US$,70905,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2003,2003,1000 US$,71709,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2004,2004,1000 US$,80535,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2005,2005,1000 US$,104985,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2006,2006,1000 US$,73640,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2007,2007,1000 US$,100807,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2008,2008,1000 US$,86010,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2009,2009,1000 US$,69776,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2010,2010,1000 US$,78114,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2011,2011,1000 US$,106199,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2012,2012,1000 US$,195201,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2013,2013,1000 US$,201166,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2014,2014,1000 US$,236873,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2015,2015,1000 US$,245791,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2016,2016,1000 US$,315065,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2017,2017,1000 US$,320516,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2018,2018,1000 US$,354854,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2019,2019,1000 US$,354112,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1035,"Meat, pig",2020,2020,1000 US$,367347,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",1992,1992,tonnes,0,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",1993,1993,tonnes,2113,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",1994,1994,tonnes,2123,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",1995,1995,tonnes,6360,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",1996,1996,tonnes,8604,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",1997,1997,tonnes,8457,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",1998,1998,tonnes,11347,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",1999,1999,tonnes,10631,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2000,2000,tonnes,15566,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2001,2001,tonnes,20375,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2002,2002,tonnes,18120,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2003,2003,tonnes,19233,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2004,2004,tonnes,23550,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2005,2005,tonnes,26342,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2006,2006,tonnes,25954,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2007,2007,tonnes,27412,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2008,2008,tonnes,21679,*,Unofficial figure
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2009,2009,tonnes,23707,*,Unofficial figure
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2010,2010,tonnes,20707,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2011,2011,tonnes,20833,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2012,2012,tonnes,10243,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2013,2013,tonnes,16599,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2014,2014,tonnes,13838,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2015,2015,tonnes,17809,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2016,2016,tonnes,15337,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2017,2017,tonnes,16949,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2018,2018,tonnes,9110,Im,FAO data based on imputation methodology
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2019,2019,tonnes,11164,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,1038,"Meat, pork",2020,2020,tonnes,22115,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",1992,1992,1000 US$,0,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",1993,1993,1000 US$,5498,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",1994,1994,1000 US$,5613,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",1995,1995,1000 US$,17566,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",1996,1996,1000 US$,25226,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",1997,1997,1000 US$,25124,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",1998,1998,1000 US$,28069,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",1999,1999,1000 US$,31146,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2000,2000,1000 US$,46787,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2001,2001,1000 US$,60992,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2002,2002,1000 US$,55770,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2003,2003,1000 US$,67254,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2004,2004,1000 US$,83048,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2005,2005,1000 US$,101255,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2006,2006,1000 US$,106696,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2007,2007,1000 US$,116333,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2008,2008,1000 US$,98095,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2009,2009,1000 US$,93170,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2010,2010,1000 US$,77654,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2011,2011,1000 US$,82635,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2012,2012,1000 US$,39392,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2013,2013,1000 US$,52923,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2014,2014,1000 US$,54598,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2015,2015,1000 US$,55033,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2016,2016,1000 US$,47244,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2017,2017,1000 US$,52961,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2018,2018,1000 US$,37228,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2019,2019,1000 US$,42598,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,1038,"Meat, pork",2020,2020,1000 US$,93139,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",1992,1992,tonnes,0,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",1993,1993,tonnes,37253,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",1994,1994,tonnes,46237,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",1995,1995,tonnes,48083,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",1996,1996,tonnes,47539,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",1997,1997,tonnes,48159,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",1998,1998,tonnes,55772,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",1999,1999,tonnes,50365,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2000,2000,tonnes,51311,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2001,2001,tonnes,55195,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2002,2002,tonnes,45277,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2003,2003,tonnes,41528,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2004,2004,tonnes,46998,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2005,2005,tonnes,55201,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2006,2006,tonnes,50501,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2007,2007,tonnes,49699,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2008,2008,tonnes,46234,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2009,2009,tonnes,48486,*,Unofficial figure
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2010,2010,tonnes,63695,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2011,2011,tonnes,76010,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2012,2012,tonnes,57948,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2013,2013,tonnes,63478,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2014,2014,tonnes,65964,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2015,2015,tonnes,66253,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2016,2016,tonnes,63191,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2017,2017,tonnes,63336,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2018,2018,tonnes,55610,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2019,2019,tonnes,46642,,Official data
TCL,Crops and livestock products,104,Ireland,5910,Export Quantity,1038,"Meat, pork",2020,2020,tonnes,50880,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",1992,1992,1000 US$,0,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",1993,1993,1000 US$,100893,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",1994,1994,1000 US$,110504,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",1995,1995,1000 US$,142758,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",1996,1996,1000 US$,148881,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",1997,1997,1000 US$,132314,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",1998,1998,1000 US$,112779,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",1999,1999,1000 US$,117544,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2000,2000,1000 US$,106720,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2001,2001,1000 US$,109956,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2002,2002,1000 US$,89997,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2003,2003,1000 US$,102399,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2004,2004,1000 US$,131307,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2005,2005,1000 US$,157091,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2006,2006,1000 US$,149675,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2007,2007,1000 US$,139305,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2008,2008,1000 US$,144679,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2009,2009,1000 US$,129475,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2010,2010,1000 US$,170537,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2011,2011,1000 US$,225577,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2012,2012,1000 US$,186062,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2013,2013,1000 US$,220514,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2014,2014,1000 US$,235804,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2015,2015,1000 US$,177196,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2016,2016,1000 US$,171276,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2017,2017,1000 US$,183403,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2018,2018,1000 US$,146562,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2019,2019,1000 US$,137015,,Official data
TCL,Crops and livestock products,104,Ireland,5922,Export Value,1038,"Meat, pork",2020,2020,1000 US$,172165,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",1992,1992,tonnes,260,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",1993,1993,tonnes,84,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",1994,1994,tonnes,119,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",1995,1995,tonnes,392,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",1996,1996,tonnes,803,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",1997,1997,tonnes,1157,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",1998,1998,tonnes,1510,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",1999,1999,tonnes,1479,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2000,2000,tonnes,1621,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2001,2001,tonnes,1762,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2002,2002,tonnes,1614,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2003,2003,tonnes,1468,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2004,2004,tonnes,2264,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2005,2005,tonnes,1756,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2006,2006,tonnes,2168,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2007,2007,tonnes,2214,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2008,2008,tonnes,2815,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2009,2009,tonnes,3979,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2010,2010,tonnes,3126,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2011,2011,tonnes,3183,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2012,2012,tonnes,3480,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2013,2013,tonnes,4078,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2014,2014,tonnes,4414,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2015,2015,tonnes,4639,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2016,2016,tonnes,3652,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2017,2017,tonnes,4907,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2018,2018,tonnes,5130,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2019,2019,tonnes,6650,,Official data
TCL,Crops and livestock products,104,Ireland,5610,Import Quantity,977,"Meat, sheep",2020,2020,tonnes,6376,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",1992,1992,1000 US$,882,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",1993,1993,1000 US$,236,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",1994,1994,1000 US$,387,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",1995,1995,1000 US$,1103,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",1996,1996,1000 US$,2366,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",1997,1997,1000 US$,3638,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",1998,1998,1000 US$,4510,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",1999,1999,1000 US$,3974,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2000,2000,1000 US$,3922,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2001,2001,1000 US$,4607,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2002,2002,1000 US$,4913,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2003,2003,1000 US$,6023,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2004,2004,1000 US$,9576,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2005,2005,1000 US$,9941,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2006,2006,1000 US$,12816,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2007,2007,1000 US$,13721,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2008,2008,1000 US$,20377,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2009,2009,1000 US$,22709,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2010,2010,1000 US$,18563,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2011,2011,1000 US$,18801,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2012,2012,1000 US$,23147,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2013,2013,1000 US$,25866,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2014,2014,1000 US$,25959,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2015,2015,1000 US$,25214,,Official data
TCL,Crops and livestock products,104,Ireland,5622,Import Value,977,"Meat, sheep",2016,2016,1000 US$,21258,,Official data
