Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1962,1962,tonnes,33000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1963,1963,tonnes,31000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1964,1964,tonnes,28500,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1965,1965,tonnes,25500,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1966,1966,tonnes,24300,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1967,1967,tonnes,20100,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1968,1968,tonnes,19830,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1969,1969,tonnes,20448,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1970,1970,tonnes,20578,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1971,1971,tonnes,22302,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1972,1972,tonnes,23763,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1973,1973,tonnes,25800,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1974,1974,tonnes,30900,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1975,1975,tonnes,38183,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1976,1976,tonnes,41859,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1977,1977,tonnes,39750,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1978,1978,tonnes,41361,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1979,1979,tonnes,43661,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1980,1980,tonnes,45410,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1981,1981,tonnes,42310,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1982,1982,tonnes,41575,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1983,1983,tonnes,41671,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1984,1984,tonnes,44344,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1985,1985,tonnes,43357,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1986,1986,tonnes,41991,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1987,1987,tonnes,47695,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1988,1988,tonnes,40773,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1989,1989,tonnes,42456,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1990,1990,tonnes,50088,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1991,1991,tonnes,49669,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1992,1992,tonnes,43699,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1993,1993,tonnes,40593,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1994,1994,tonnes,39785,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1995,1995,tonnes,41489,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1996,1996,tonnes,42796,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1997,1997,tonnes,43900,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1998,1998,tonnes,44200,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",1999,1999,tonnes,43800,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2000,2000,tonnes,47800,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2001,2001,tonnes,46056,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2002,2002,tonnes,43781,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2003,2003,tonnes,45644,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2004,2004,tonnes,48406,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2005,2005,tonnes,49202,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2006,2006,tonnes,43423,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2007,2007,tonnes,43908,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2008,2008,tonnes,38537,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2009,2009,tonnes,38500,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2010,2010,tonnes,38340,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2011,2011,tonnes,39892,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2012,2012,tonnes,36544,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2013,2013,tonnes,33142,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2014,2014,tonnes,30507,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2015,2015,tonnes,32140,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2016,2016,tonnes,31587,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2017,2017,tonnes,31152,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2018,2018,tonnes,34000,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2019,2019,tonnes,35000,,Official data
QCL,Crops and livestock products,79,Germany,5510,Production,977,"Meat, sheep",2020,2020,tonnes,40000,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1961,1961,Head,1507000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1962,1962,Head,1376000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1963,1963,Head,1299000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1964,1964,Head,1299000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1965,1965,Head,1068000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1966,1966,Head,1040000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1967,1967,Head,886000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1968,1968,Head,874000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1969,1969,Head,918000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1970,1970,Head,932000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1971,1971,Head,985000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1972,1972,Head,1059000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1973,1973,Head,1029000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1974,1974,Head,1181000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1975,1975,Head,1668000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1976,1976,Head,1840000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1977,1977,Head,1743000,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1978,1978,Head,1866700,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1979,1979,Head,2022800,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1980,1980,Head,2067860,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1981,1981,Head,1927405,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1982,1982,Head,1880271,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1983,1983,Head,1862509,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1984,1984,Head,2043550,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1985,1985,Head,1975101,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1986,1986,Head,2040058,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1987,1987,Head,2093331,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1988,1988,Head,2252683,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1989,1989,Head,2305845,F,FAO estimate
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1990,1990,Head,2218902,Fc,Calculated data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1991,1991,Head,2394882,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1992,1992,Head,2262395,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1993,1993,Head,2194512,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1994,1994,Head,2099090,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1995,1995,Head,2057000,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1996,1996,Head,2150115,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1997,1997,Head,2178398,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1998,1998,Head,2144968,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",1999,1999,Head,2172189,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2000,2000,Head,2157523,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2001,2001,Head,2203973,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2002,2002,Head,2052647,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2003,2003,Head,2111865,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2004,2004,Head,2212775,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2005,2005,Head,2241325,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2006,2006,Head,2187785,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2007,2007,Head,2063909,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2008,2008,Head,1953800,*,Unofficial figure
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2009,2009,Head,1843266,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2010,2010,Head,1877934,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2011,2011,Head,1956514,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2012,2012,Head,1813530,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2013,2013,Head,1653139,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2014,2014,Head,1523398,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2015,2015,Head,1062223,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2016,2016,Head,1094251,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2017,2017,Head,1070270,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2018,2018,Head,1648000,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2019,2019,Head,1614000,,Official data
QCL,Crops and livestock products,79,Germany,5320,Producing Animals/Slaughtered,977,"Meat, sheep",2020,2020,Head,1669000,,Official data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1961,1961,hg/An,2258,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1962,1962,hg/An,2146,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1963,1963,hg/An,2163,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1964,1964,hg/An,2309,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1965,1965,hg/An,2302,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1966,1966,hg/An,2190,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1967,1967,hg/An,2342,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1968,1968,hg/An,2365,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1969,1969,hg/An,2380,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1970,1970,hg/An,2393,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1971,1971,hg/An,2581,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1972,1972,hg/An,2612,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1973,1973,hg/An,2383,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1974,1974,hg/An,2518,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1975,1975,hg/An,2403,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1976,1976,hg/An,2532,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1977,1977,hg/An,2641,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1978,1978,hg/An,2639,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1979,1979,hg/An,2658,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1980,1980,hg/An,2678,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1981,1981,hg/An,2669,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1982,1982,hg/An,2790,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1983,1983,hg/An,2802,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1984,1984,hg/An,2881,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1985,1985,hg/An,2952,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1986,1986,hg/An,3004,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1987,1987,hg/An,3045,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1988,1988,hg/An,3157,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1989,1989,hg/An,3156,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1990,1990,hg/An,3262,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1991,1991,hg/An,3250,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1992,1992,hg/An,3309,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1993,1993,hg/An,3303,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1994,1994,hg/An,3118,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1995,1995,hg/An,3178,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1996,1996,hg/An,3263,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1997,1997,hg/An,3164,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1998,1998,hg/An,3095,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",1999,1999,hg/An,3018,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2000,2000,hg/An,3059,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2001,2001,hg/An,3061,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2002,2002,hg/An,3031,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2003,2003,hg/An,3048,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2004,2004,hg/An,3106,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2005,2005,hg/An,3240,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2006,2006,hg/An,3029,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2007,2007,hg/An,3279,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2008,2008,hg/An,3227,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2009,2009,hg/An,3215,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2010,2010,hg/An,3257,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2011,2011,hg/An,3331,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2012,2012,hg/An,3339,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2013,2013,hg/An,3258,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2014,2014,hg/An,3329,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2015,2015,hg/An,3388,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2016,2016,hg/An,3373,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2017,2017,hg/An,3332,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2018,2018,hg/An,3283,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2019,2019,hg/An,3346,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5417,Yield/Carcass Weight,867,"Meat, cattle",2020,2020,hg/An,3366,Fc,Calculated data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1961,1961,tonnes,144539,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1962,1962,tonnes,125689,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1963,1963,tonnes,129513,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1964,1964,tonnes,112798,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1965,1965,tonnes,112943,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1966,1966,tonnes,135257,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1967,1967,tonnes,222957,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1968,1968,tonnes,192949,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1969,1969,tonnes,197955,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1970,1970,tonnes,216339,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1971,1971,tonnes,236040,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1972,1972,tonnes,204507,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1973,1973,tonnes,207300,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1974,1974,tonnes,342000,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1975,1975,tonnes,420000,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1976,1976,tonnes,328000,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1977,1977,tonnes,384800,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1978,1978,tonnes,388700,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1979,1979,tonnes,387900,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1980,1980,tonnes,446400,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1981,1981,tonnes,316300,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1982,1982,tonnes,344900,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1983,1983,tonnes,353000,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1984,1984,tonnes,402281,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1985,1985,tonnes,448226,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1986,1986,tonnes,509443,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1987,1987,tonnes,483620,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1988,1988,tonnes,459100,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1989,1989,tonnes,432400,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1990,1990,tonnes,515000,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1991,1991,tonnes,557100,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1992,1992,tonnes,568200,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1993,1993,tonnes,528500,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1994,1994,tonnes,447800,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1995,1995,tonnes,481100,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1996,1996,tonnes,538400,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1997,1997,tonnes,569500,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1998,1998,tonnes,594800,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",1999,1999,tonnes,643800,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",2000,2000,tonnes,576900,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",2001,2001,tonnes,579400,,Official data
QCL,Crops and livestock products,104,Ireland,5510,Production,867,"Meat, cattle",2002,2002,tonnes,540000,,Official data
